product;month;price
2817590;1/5/2009;250
2817590;1/6/2009;250
2817590;1/7/2009;250
2817590;1/8/2009;250
2817590;1/9/2009;250
2817590;1/10/2009;250
2817590;1/11/2009;250
2817590;1/12/2009;250
2817590;1/1/2010;250
2817591;1/3/2008;420
2817591;1/4/2008;420
2817591;1/5/2008;420
2817591;1/6/2008;420
2817591;1/7/2008;420
2817591;1/8/2008;420
2817591;1/9/2008;420
2817591;1/10/2008;420
2817591;1/11/2008;420
2817591;1/12/2008;420
2817591;1/1/2009;420
2817591;1/2/2009;420
2817591;1/3/2009;420
2817591;1/4/2009;420
2817591;1/5/2009;420
2817591;1/6/2009;420
2817591;1/7/2009;420
2817591;1/8/2009;355
2817668;1/5/2009;62
2817668;1/6/2009;62
2817668;1/7/2009;62
2817668;1/8/2009;62
2817668;1/9/2009;62
2817668;1/10/2009;62
2817668;1/11/2009;62
2817668;1/12/2009;57
2817668;1/1/2010;48
2817669;1/5/2009;119
2817669;1/6/2009;119
2817669;1/7/2009;119
2817669;1/8/2009;119
2817669;1/9/2009;119
2817669;1/10/2009;119
2817669;1/11/2009;119
2817669;1/12/2009;110
2817669;1/1/2010;93
2817766;1/11/2008;199
2817766;1/12/2008;194
2817766;1/1/2009;166
2817766;1/2/2009;200
2817766;1/3/2009;200
2817766;1/4/2009;200
2817766;1/5/2009;200
2817766;1/6/2009;184
2817766;1/7/2009;120
2817767;1/7/2008;300
2817767;1/8/2008;300
2817767;1/9/2008;300
2817767;1/10/2008;255
2817767;1/11/2008;240
2817767;1/12/2008;240
2817767;1/1/2009;240
2817767;1/2/2009;240
2817767;1/3/2009;296
2817767;1/4/2009;300
2817767;1/5/2009;300
2817767;1/6/2009;270
2817767;1/7/2009;265
2817767;1/8/2009;265
2817767;1/9/2009;265
2817767;1/10/2009;293
2817767;1/11/2009;300
2817767;1/12/2009;300
2817767;1/1/2010;300
2817768;1/7/2008;300
2817768;1/8/2008;300
2817768;1/9/2008;300
2817768;1/10/2008;300
2817768;1/11/2008;247
2817768;1/12/2008;200
2817768;1/1/2009;200
2817768;1/2/2009;146
2817769;1/3/2008;205
2817769;1/4/2008;205
2817769;1/5/2008;205
2817769;1/6/2008;205
2817769;1/7/2008;205
2817769;1/8/2008;205
2817769;1/9/2008;205
2817769;1/10/2008;205
2817769;1/11/2008;205
2817769;1/12/2008;220
2817769;1/1/2009;220
2817769;1/2/2009;220
2817769;1/3/2009;220
2817770;1/5/2008;230
2817770;1/6/2008;230
2817770;1/7/2008;230
2817770;1/8/2008;230
2817770;1/9/2008;230
2817770;1/10/2008;230
2817770;1/11/2008;230
2817770;1/12/2008;230
2817770;1/1/2009;230
2817770;1/2/2009;230
2817770;1/3/2009;230
2817770;1/4/2009;230
2817770;1/5/2009;230
2817772;1/1/2009;170
2817772;1/2/2009;170
2817772;1/3/2009;170
2817772;1/4/2009;170
2817772;1/5/2009;170
2817772;1/6/2009;170
2817772;1/7/2009;170
2817775;1/6/2008;139
2817775;1/7/2008;139
2817775;1/8/2008;139
2817775;1/9/2008;139
2817775;1/10/2008;139
2817775;1/11/2008;139
2817775;1/12/2008;139
2817775;1/1/2009;139
2817775;1/2/2009;139
2817775;1/3/2009;139
2817775;1/4/2009;139
2817775;1/5/2009;139
2817775;1/6/2009;139
2817775;1/7/2009;139
2817775;1/8/2009;139
2817776;1/6/2008;164
2817776;1/7/2008;164
2817776;1/8/2008;164
2817776;1/9/2008;164
2817776;1/10/2008;164
2817776;1/11/2008;164
2817776;1/12/2008;164
2817776;1/1/2009;164
2817776;1/2/2009;164
2817776;1/3/2009;164
2817776;1/4/2009;164
2817776;1/5/2009;164
2817776;1/6/2009;164
2817776;1/7/2009;164
2817776;1/8/2009;164
2817777;1/3/2009;248
2817777;1/4/2009;248
2817777;1/5/2009;248
2817777;1/6/2009;248
2817777;1/7/2009;248
2817777;1/8/2009;248
2817777;1/9/2009;248
2817778;1/6/2008;30
2817778;1/7/2008;30
2817778;1/8/2008;30
2817778;1/9/2008;30
2817778;1/10/2008;30
2817778;1/11/2008;30
2817778;1/12/2008;30
2817778;1/1/2009;41
2817778;1/2/2009;50
2817778;1/3/2009;50
2817778;1/4/2009;50
2817778;1/5/2009;50
2817778;1/6/2009;50
2817778;1/7/2009;50
2817780;1/1/2009;197
2817780;1/2/2009;197
2817812;1/2/2010;1888
2817812;1/3/2010;1888
2817812;1/4/2010;1888
2817812;1/5/2010;1888
2817812;1/6/2010;1763
2817812;1/7/2010;15
2817813;1/2/2010;2318
2817813;1/3/2010;2318
2817813;1/4/2010;2318
2817813;1/5/2010;2318
2817813;1/6/2010;2165
2817813;1/7/2010;23
2817814;1/2/2010;2678
2817814;1/3/2010;4000
2817814;1/4/2010;3868
2817814;1/5/2010;31
2817814;1/6/2010;30
2817814;1/7/2010;31
2817815;1/2/2010;2497
2817815;1/3/2010;1059
2817815;1/4/2010;1342
2817815;1/5/2010;2497
2817815;1/6/2010;2332
2817815;1/7/2010;25
2817816;1/2/2010;1488
2817816;1/3/2010;1488
2817816;1/4/2010;1488
2817816;1/5/2010;1488
2817816;1/6/2010;1390
2817816;1/7/2010;15
2817817;1/2/2010;1599
2817817;1/3/2010;1599
2817817;1/4/2010;1599
2817817;1/5/2010;1599
2817817;1/6/2010;1493
2817817;1/7/2010;16
2817820;1/2/2010;8900
2817820;1/3/2010;8900
2817820;1/4/2010;8900
2817820;1/5/2010;8900
2817820;1/6/2010;8312
2817820;1/7/2010;80
2817825;1/2/2010;8400
2817825;1/3/2010;8400
2817825;1/4/2010;8400
2817825;1/5/2010;3568
2817825;1/6/2010;79
2817825;1/7/2010;79
2817849;1/4/2008;54
2817849;1/5/2008;54
2817849;1/6/2008;54
2817849;1/7/2008;54
2817849;1/8/2008;58
2817849;1/9/2008;58
2817849;1/10/2008;58
2817849;1/11/2008;58
2817849;1/12/2008;58
2817849;1/1/2009;58
2817849;1/2/2009;58
2817849;1/3/2009;58
2817849;1/4/2009;58
2817849;1/5/2009;58
2817849;1/6/2009;58
2817849;1/7/2009;58
2817849;1/8/2009;58
2817849;1/9/2009;58
2817849;1/10/2009;60
2817849;1/11/2009;60
2817849;1/12/2009;60
2817849;1/1/2010;60
2817874;1/10/2008;85
2817874;1/11/2008;85
2817875;1/9/2009;48
2817875;1/10/2009;48
2817875;1/11/2009;48
2817875;1/12/2009;48
2817875;1/1/2010;48
2817876;1/9/2009;48
2817876;1/10/2009;48
2817876;1/11/2009;48
2817876;1/12/2009;48
2817876;1/1/2010;48
2817877;1/9/2009;48
2817877;1/10/2009;48
2817877;1/11/2009;48
2817877;1/12/2009;48
2817877;1/1/2010;48
2817878;1/9/2009;48
2817878;1/10/2009;48
2817878;1/11/2009;48
2817878;1/12/2009;48
2817878;1/1/2010;48
2817879;1/9/2009;48
2817879;1/10/2009;48
2817879;1/11/2009;48
2817879;1/12/2009;48
2817879;1/1/2010;48
2817880;1/9/2009;48
2817880;1/10/2009;48
2817880;1/11/2009;48
2817880;1/12/2009;48
2817880;1/1/2010;48
2817881;1/9/2009;48
2817881;1/10/2009;48
2817881;1/11/2009;48
2817881;1/12/2009;48
2817881;1/1/2010;48
2817882;1/9/2009;48
2817882;1/10/2009;48
2817882;1/11/2009;48
2817882;1/12/2009;48
2817882;1/1/2010;48
2817883;1/9/2009;48
2817883;1/10/2009;48
2817883;1/11/2009;48
2817883;1/12/2009;48
2817883;1/1/2010;48
2817884;1/9/2009;48
2817884;1/10/2009;48
2817884;1/11/2009;48
2817884;1/12/2009;48
2817884;1/1/2010;48
2817885;1/9/2009;48
2817885;1/10/2009;48
2817885;1/11/2009;48
2817885;1/12/2009;48
2817885;1/1/2010;48
2817886;1/9/2009;48
2817886;1/10/2009;48
2817886;1/11/2009;48
2817886;1/12/2009;48
2817886;1/1/2010;48
2817887;1/9/2009;48
2817887;1/10/2009;48
2817887;1/11/2009;48
2817887;1/12/2009;48
2817887;1/1/2010;48
2817888;1/9/2009;61
2817888;1/10/2009;61
2817888;1/11/2009;61
2817888;1/12/2009;61
2817888;1/1/2010;61
2817889;1/9/2009;48
2817889;1/10/2009;48
2817889;1/11/2009;48
2817889;1/12/2009;48
2817890;1/9/2009;48
2817890;1/10/2009;48
2817890;1/11/2009;48
2817890;1/12/2009;48
2817890;1/1/2010;48
2817891;1/9/2009;48
2817891;1/10/2009;48
2817891;1/11/2009;48
2817891;1/12/2009;48
2817891;1/1/2010;48
2817892;1/9/2009;48
2817892;1/10/2009;48
2817892;1/11/2009;48
2817892;1/12/2009;48
2817892;1/1/2010;48
2817893;1/9/2009;48
2817893;1/10/2009;48
2817893;1/11/2009;48
2817893;1/12/2009;48
2817893;1/1/2010;48
2817894;1/9/2009;48
2817894;1/10/2009;48
2817894;1/11/2009;48
2817894;1/12/2009;48
2817894;1/1/2010;48
2817966;1/10/2008;256
2817966;1/11/2008;257
2817966;1/12/2008;257
2817966;1/1/2009;257
2817966;1/2/2009;257
2817966;1/3/2009;257
2817966;1/4/2009;257
2817966;1/5/2009;257
2817967;1/10/2008;84
2817967;1/11/2008;84
2817967;1/12/2008;84
2817967;1/1/2009;84
2817967;1/2/2009;84
2817967;1/3/2009;89
2817967;1/4/2009;92
2817967;1/5/2009;92
2817967;1/6/2009;92
2817967;1/7/2009;92
2817968;1/4/2009;50
2817968;1/5/2009;50
2817968;1/6/2009;50
2817968;1/7/2009;50
2817968;1/8/2009;50
2817968;1/9/2009;50
2817968;1/10/2009;50
2817968;1/11/2009;50
2817968;1/12/2009;50
2817968;1/1/2010;50
2817969;1/5/2009;109
2817969;1/6/2009;109
2817969;1/7/2009;102
2817969;1/8/2009;100
2817969;1/9/2009;100
2817969;1/10/2009;100
2817969;1/11/2009;100
2817969;1/12/2009;100
2817969;1/1/2010;100
2817970;1/4/2009;90
2817970;1/5/2009;90
2817970;1/6/2009;90
2817970;1/7/2009;85
2817970;1/8/2009;76
2817970;1/9/2009;75
2817970;1/10/2009;75
2817970;1/11/2009;81
2817970;1/12/2009;83
2817970;1/1/2010;83
2817994;1/7/2008;189
2817994;1/8/2008;189
2817994;1/9/2008;189
2817994;1/10/2008;189
2817994;1/11/2008;189
2817994;1/12/2008;189
2817994;1/1/2009;195
2817994;1/2/2009;239
2817994;1/3/2009;239
2817994;1/4/2009;239
2817994;1/5/2009;239
2817994;1/6/2009;237
2817994;1/7/2009;229
2817994;1/8/2009;229
2817994;1/9/2009;229
2817995;1/1/2009;60
2817995;1/2/2009;60
2817995;1/3/2009;60
2817995;1/4/2009;60
2817995;1/5/2009;60
2817995;1/6/2009;60
2817995;1/7/2009;60
2817995;1/8/2009;60
2817995;1/9/2009;64
2817995;1/10/2009;70
2817995;1/11/2009;70
2817995;1/12/2009;70
2817995;1/1/2010;70
2817996;1/11/2008;65
2817996;1/12/2008;56
2817996;1/1/2009;55
2817996;1/2/2009;50
2817996;1/3/2009;50
2817996;1/4/2009;50
2817996;1/5/2009;50
2817996;1/6/2009;64
2817996;1/7/2009;43
2817996;1/8/2009;38
2817996;1/9/2009;40
2817996;1/10/2009;40
2817996;1/11/2009;40
2817996;1/12/2009;40
2817996;1/1/2010;40
2818014;1/4/2008;170
2818014;1/5/2008;170
2818014;1/6/2008;170
2818014;1/7/2008;170
2818014;1/8/2008;170
2818014;1/9/2008;170
2818014;1/10/2008;166
2818014;1/11/2008;160
2818014;1/12/2008;160
2818014;1/1/2009;164
2818014;1/2/2009;170
2818014;1/3/2009;173
2818014;1/4/2009;175
2818014;1/5/2009;175
2818014;1/6/2009;175
2818014;1/7/2009;172
2818014;1/8/2009;165
2818014;1/9/2009;165
2818014;1/10/2009;165
2818014;1/11/2009;165
2818015;1/5/2009;239
2818015;1/6/2009;239
2818015;1/7/2009;239
2818015;1/8/2009;239
2818015;1/9/2009;174
2818015;1/10/2009;169
2818015;1/11/2009;234
2818015;1/12/2009;239
2818015;1/1/2010;239
2818016;1/6/2009;355
2818016;1/7/2009;335
2818016;1/8/2009;267
2818016;1/9/2009;250
2818016;1/10/2009;251
2818016;1/11/2009;278
2818016;1/12/2009;280
2818016;1/1/2010;280
2818024;1/11/2008;190
2818024;1/12/2008;190
2818024;1/1/2009;190
2818024;1/2/2009;190
2818024;1/3/2009;190
2818024;1/4/2009;190
2818024;1/5/2009;190
2818024;1/6/2009;190
2818024;1/7/2009;190
2818024;1/8/2009;190
2818024;1/9/2009;190
2818024;1/10/2009;190
2818024;1/11/2009;190
2818024;1/12/2009;166
2818024;1/1/2010;159
2818025;1/11/2008;190
2818025;1/12/2008;190
2818025;1/1/2009;190
2818025;1/2/2009;190
2818025;1/3/2009;190
2818025;1/4/2009;190
2818025;1/5/2009;190
2818025;1/6/2009;190
2818025;1/7/2009;190
2818025;1/8/2009;190
2818025;1/9/2009;190
2818025;1/10/2009;190
2818025;1/11/2009;190
2818025;1/12/2009;166
2818025;1/1/2010;159
2818026;1/4/2008;426
2818026;1/5/2008;426
2818026;1/6/2008;426
2818026;1/7/2008;426
2818026;1/8/2008;426
2818026;1/9/2008;426
2818026;1/10/2008;426
2818026;1/11/2008;426
2818026;1/12/2008;426
2818026;1/1/2009;426
2818026;1/2/2009;426
2818026;1/3/2009;426
2818026;1/4/2009;426
2818026;1/5/2009;426
2818026;1/6/2009;426
2818026;1/7/2009;426
2818026;1/8/2009;426
2818026;1/9/2009;426
2818026;1/10/2009;426
2818026;1/11/2009;426
2818026;1/12/2009;405
2818026;1/1/2010;399
2818027;1/10/2009;40
2818027;1/11/2009;40
2818027;1/12/2009;39
2818027;1/1/2010;35
2818028;1/2/2010;8900
2818028;1/3/2010;8900
2818028;1/4/2010;8900
2818028;1/5/2010;8900
2818028;1/6/2010;8312
2818028;1/7/2010;80
2818029;1/2/2010;8900
2818029;1/3/2010;8900
2818029;1/4/2010;8900
2818029;1/5/2010;8900
2818029;1/6/2010;8313
2818029;1/7/2010;89
2818041;1/3/2010;259
2818041;1/4/2010;259
2818041;1/5/2010;259
2818041;1/6/2010;259
2818041;1/7/2010;213
2818399;1/4/2008;100
2818399;1/5/2008;100
2818404;1/11/2008;42
2818404;1/12/2008;42
2818404;1/1/2009;42
2818404;1/2/2009;42
2818404;1/3/2009;44
2818404;1/4/2009;46
2818404;1/5/2009;46
2818404;1/6/2009;46
2818404;1/7/2009;46
2818652;1/4/2008;184
2818652;1/5/2008;160
2818652;1/6/2008;160
2818652;1/7/2008;169
2818652;1/8/2008;200
2818652;1/9/2008;200
2818652;1/10/2008;200
2818652;1/11/2008;200
2818652;1/12/2008;200
2818652;1/1/2009;200
2818652;1/2/2009;200
2818652;1/3/2009;200
2818652;1/4/2009;200
2818652;1/5/2009;200
2818652;1/6/2009;200
2818652;1/7/2009;200
2818692;1/4/2009;299
2818692;1/5/2009;299
2818692;1/6/2009;299
2818692;1/7/2009;299
2818692;1/8/2009;299
2818693;1/12/2008;329
2818693;1/1/2009;329
2818693;1/2/2009;329
2818693;1/3/2009;329
2818693;1/4/2009;329
2818693;1/5/2009;329
2818693;1/6/2009;329
2818693;1/7/2009;329
2818694;1/4/2009;149
2818694;1/5/2009;149
2818694;1/6/2009;149
2818694;1/7/2009;149
2818694;1/8/2009;149
2818694;1/9/2009;149
2818694;1/10/2009;149
2818694;1/11/2009;149
2818694;1/12/2009;149
2818695;1/4/2008;280
2818695;1/5/2008;280
2818695;1/6/2008;280
2818695;1/7/2008;280
2818695;1/8/2008;280
2818695;1/9/2008;280
2818695;1/10/2008;280
2818695;1/11/2008;280
2818695;1/12/2008;280
2818695;1/1/2009;280
2818695;1/2/2009;280
2818695;1/3/2009;280
2818695;1/4/2009;280
2818695;1/5/2009;280
2818695;1/6/2009;280
2818695;1/7/2009;280
2818695;1/8/2009;280
2818695;1/9/2009;280
2818695;1/10/2009;280
2818695;1/11/2009;280
2818696;1/4/2008;240
2818696;1/5/2008;240
2818696;1/6/2008;240
2818696;1/7/2008;240
2818696;1/8/2008;240
2818696;1/9/2008;240
2818696;1/10/2008;240
2818696;1/11/2008;240
2818696;1/12/2008;240
2818696;1/1/2009;240
2818696;1/2/2009;240
2818696;1/3/2009;240
2818696;1/4/2009;240
2818696;1/5/2009;240
2818696;1/6/2009;240
2818697;1/4/2008;150
2818697;1/5/2008;150
2818697;1/6/2008;150
2818697;1/7/2008;150
2818697;1/8/2008;150
2818697;1/9/2008;150
2818697;1/10/2008;150
2818697;1/11/2008;150
2818697;1/12/2008;150
2818697;1/1/2009;150
2818697;1/2/2009;150
2818697;1/3/2009;150
2818697;1/4/2009;150
2818697;1/5/2009;150
2818697;1/6/2009;150
2818697;1/7/2009;150
2819117;1/6/2010;50
2819117;1/7/2010;47
2819847;1/9/2009;200
2819956;1/12/2009;81
2819956;1/1/2010;64
2819963;1/12/2009;145
2819963;1/1/2010;148
2820401;1/10/2009;35
2820401;1/11/2009;35
2820401;1/12/2009;35
2820402;1/10/2009;35
2820402;1/11/2009;35
2820402;1/12/2009;35
2820533;1/3/2008;220
2820533;1/4/2008;211
2820533;1/5/2008;210
2820533;1/6/2008;210
2820533;1/7/2008;218
2820533;1/8/2008;220
2820533;1/9/2008;220
2820533;1/10/2008;220
2820533;1/11/2008;220
2820533;1/12/2008;220
2820533;1/1/2009;220
2820533;1/2/2009;220
2820533;1/3/2009;220
2820533;1/4/2009;220
2820533;1/5/2009;220
2820533;1/6/2009;220
2820533;1/7/2009;220
2820533;1/8/2009;220
2820533;1/9/2009;220
2820533;1/10/2009;220
2820680;1/6/2008;17
2820680;1/7/2008;17
2820680;1/8/2008;17
2820680;1/9/2008;17
2820680;1/10/2008;17
2820680;1/11/2008;17
2820680;1/12/2008;17
2820680;1/1/2009;17
2820680;1/2/2009;17
2820680;1/3/2009;17
2820680;1/4/2009;17
2820680;1/5/2009;17
2820680;1/6/2009;17
2820680;1/7/2009;17
2820680;1/8/2009;17
2820680;1/9/2009;17
2820680;1/10/2009;17
2820680;1/11/2009;17
2820680;1/12/2009;17
2820684;1/10/2008;180
2820684;1/11/2008;180
2820684;1/12/2008;180
2820684;1/1/2009;180
2820684;1/2/2009;180
2820684;1/3/2009;180
2820684;1/4/2009;180
2820684;1/5/2009;180
2820684;1/6/2009;180
2820684;1/7/2009;180
2820684;1/8/2009;180
2820684;1/9/2009;180
2820684;1/10/2009;180
2820684;1/11/2009;180
2820684;1/12/2009;180
2820684;1/1/2010;180
2820685;1/4/2008;120
2820685;1/5/2008;120
2820685;1/6/2008;120
2820685;1/7/2008;120
2820685;1/8/2008;120
2820685;1/9/2008;120
2820685;1/10/2008;120
2820685;1/11/2008;120
2820685;1/12/2008;120
2820685;1/1/2009;120
2820686;1/4/2008;106
2820686;1/5/2008;106
2820686;1/6/2008;106
2820686;1/7/2008;106
2820686;1/8/2008;106
2820686;1/9/2008;106
2820686;1/10/2008;106
2820686;1/11/2008;106
2820686;1/12/2008;106
2820686;1/1/2009;106
2820717;1/9/2008;143
2820717;1/10/2008;147
2820717;1/11/2008;150
2820717;1/12/2008;150
2820717;1/1/2009;150
2820717;1/2/2009;150
2820717;1/3/2009;155
2820717;1/4/2009;160
2820717;1/5/2009;160
2820717;1/6/2009;160
2820717;1/7/2009;160
2820717;1/8/2009;160
2820717;1/9/2009;115
2820717;1/10/2009;95
2820718;1/9/2008;143
2820718;1/10/2008;147
2820718;1/11/2008;150
2820718;1/12/2008;150
2820718;1/1/2009;150
2820718;1/2/2009;150
2820718;1/3/2009;155
2820718;1/4/2009;160
2820720;1/9/2008;85
2820720;1/10/2008;88
2820720;1/11/2008;89
2820720;1/12/2008;89
2820720;1/1/2009;89
2820720;1/2/2009;89
2820720;1/3/2009;95
2820720;1/4/2009;101
2820788;1/3/2008;140
2820788;1/4/2008;140
2820788;1/5/2008;140
2820788;1/6/2008;140
2820788;1/7/2008;140
2820788;1/8/2008;140
2820788;1/9/2008;140
2820788;1/10/2008;140
2820788;1/11/2008;140
2820788;1/12/2008;140
2820788;1/1/2009;140
2820788;1/2/2009;100
2820788;1/3/2009;97
2820788;1/4/2009;90
2820788;1/5/2009;90
2820788;1/6/2009;68
2820789;1/8/2008;100
2820789;1/9/2008;100
2820789;1/10/2008;100
2820789;1/11/2008;100
2820789;1/12/2008;100
2820789;1/1/2009;100
2820789;1/2/2009;100
2820789;1/3/2009;102
2820790;1/4/2008;55
2820790;1/5/2008;55
2820790;1/6/2008;50
2820790;1/7/2008;50
2820790;1/8/2008;50
2820790;1/9/2008;50
2820790;1/10/2008;50
2820790;1/11/2008;50
2820790;1/12/2008;50
2820790;1/1/2009;50
2820791;1/6/2008;50
2820791;1/7/2008;50
2820791;1/8/2008;50
2820791;1/9/2008;50
2820791;1/10/2008;50
2820791;1/11/2008;50
2820791;1/12/2008;50
2820791;1/1/2009;50
2820792;1/8/2008;159
2820792;1/9/2008;159
2820792;1/10/2008;159
2820792;1/11/2008;159
2820792;1/12/2008;159
2820792;1/1/2009;159
2820792;1/2/2009;159
2820792;1/3/2009;164
2820792;1/4/2009;168
2820792;1/5/2009;168
2820792;1/6/2009;168
2820792;1/7/2009;168
2820792;1/8/2009;168
2820792;1/9/2009;168
2820792;1/10/2009;168
2820792;1/11/2009;168
2820792;1/12/2009;168
2820792;1/1/2010;168
2820793;1/4/2009;651
2820793;1/5/2009;651
2820793;1/6/2009;651
2820793;1/7/2009;651
2820793;1/8/2009;651
2820793;1/9/2009;651
2820793;1/10/2009;651
2820793;1/11/2009;651
2820793;1/12/2009;651
2820793;1/1/2010;651
2820820;1/10/2008;15
2820820;1/11/2008;15
2820869;1/12/2008;60
2820869;1/1/2009;60
2820869;1/2/2009;60
2820869;1/3/2009;60
2820869;1/4/2009;60
2820869;1/5/2009;60
2820869;1/6/2009;60
2820869;1/7/2009;60
2820869;1/8/2009;60
2820869;1/9/2009;64
2820869;1/10/2009;70
2820869;1/11/2009;70
2820869;1/12/2009;70
2820869;1/1/2010;70
2820880;1/6/2009;399
2820880;1/7/2009;399
2820880;1/8/2009;399
2820880;1/9/2009;399
2820880;1/10/2009;399
2820880;1/11/2009;399
2820880;1/12/2009;399
2820880;1/1/2010;399
2820881;1/5/2009;159
2820881;1/6/2009;159
2820881;1/7/2009;159
2820881;1/8/2009;159
2820881;1/9/2009;159
2820881;1/10/2009;159
2820881;1/11/2009;159
2820881;1/12/2009;159
2820881;1/1/2010;159
2820882;1/5/2009;159
2820882;1/6/2009;159
2820882;1/7/2009;159
2820882;1/8/2009;159
2820882;1/9/2009;159
2820882;1/10/2009;159
2820882;1/11/2009;159
2820882;1/12/2009;159
2820882;1/1/2010;159
2820959;1/9/2009;97
2820959;1/10/2009;110
2820959;1/11/2009;110
2820960;1/9/2009;97
2820960;1/10/2009;110
2820960;1/11/2009;110
2820961;1/9/2009;87
2820961;1/10/2009;87
2820961;1/11/2009;87
2820962;1/9/2009;97
2820962;1/10/2009;110
2820962;1/11/2009;110
2820963;1/9/2009;114
2820963;1/10/2009;130
2820963;1/11/2009;130
2820968;1/9/2009;146
2820968;1/10/2009;146
2820968;1/11/2009;141
2820968;1/12/2009;111
2820968;1/1/2010;108
2820969;1/9/2009;146
2820969;1/10/2009;146
2820969;1/11/2009;141
2820969;1/12/2009;111
2820969;1/1/2010;108
2821013;1/2/2010;65
2821183;1/2/2010;20
2821183;1/3/2010;20
2821183;1/4/2010;20
2821218;1/6/2009;269
2821218;1/7/2009;269
2821218;1/8/2009;269
2821218;1/9/2009;269
2821218;1/10/2009;269
2821218;1/11/2009;269
2821218;1/12/2009;269
2821218;1/1/2010;269
2821219;1/8/2009;268
2821219;1/9/2009;268
2821219;1/10/2009;268
2821219;1/11/2009;268
2821219;1/12/2009;268
2821219;1/1/2010;268
2821232;1/12/2008;219
2821232;1/1/2009;219
2821232;1/2/2009;219
2821232;1/3/2009;219
2821232;1/4/2009;219
2821232;1/5/2009;203
2821232;1/6/2009;197
2821232;1/7/2009;197
2821232;1/8/2009;197
2821232;1/9/2009;207
2821232;1/10/2009;219
2821232;1/11/2009;219
2821232;1/12/2009;219
2821232;1/1/2010;219
2821232;1/2/2010;219
2821233;1/12/2008;219
2821233;1/1/2009;219
2821233;1/2/2009;219
2821233;1/3/2009;219
2821233;1/4/2009;219
2821233;1/5/2009;203
2821233;1/6/2009;197
2821233;1/7/2009;197
2821233;1/8/2009;197
2821233;1/9/2009;207
2821233;1/10/2009;219
2821233;1/11/2009;219
2821233;1/12/2009;219
2821233;1/1/2010;219
2821233;1/2/2010;219
2821234;1/12/2008;219
2821234;1/1/2009;219
2821234;1/2/2009;219
2821234;1/3/2009;219
2821234;1/4/2009;219
2821234;1/5/2009;203
2821234;1/6/2009;197
2821234;1/7/2009;197
2821234;1/8/2009;197
2821234;1/9/2009;207
2821234;1/10/2009;219
2821234;1/11/2009;219
2821234;1/12/2009;219
2821234;1/1/2010;219
2821234;1/2/2010;219
2821235;1/12/2008;219
2821235;1/1/2009;219
2821235;1/2/2009;219
2821235;1/3/2009;219
2821235;1/4/2009;219
2821235;1/5/2009;203
2821235;1/6/2009;197
2821235;1/7/2009;197
2821235;1/8/2009;197
2821235;1/9/2009;207
2821235;1/10/2009;219
2821235;1/11/2009;219
2821235;1/12/2009;219
2821235;1/1/2010;219
2821235;1/2/2010;219
2821236;1/12/2008;219
2821236;1/1/2009;219
2821236;1/2/2009;219
2821236;1/3/2009;219
2821236;1/4/2009;219
2821236;1/5/2009;203
2821236;1/6/2009;197
2821236;1/7/2009;197
2821236;1/8/2009;197
2821236;1/9/2009;207
2821236;1/10/2009;219
2821236;1/11/2009;219
2821236;1/12/2009;219
2821236;1/1/2010;219
2821236;1/2/2010;219
2821237;1/12/2008;219
2821237;1/1/2009;219
2821237;1/2/2009;219
2821237;1/3/2009;219
2821237;1/4/2009;219
2821237;1/5/2009;203
2821237;1/6/2009;197
2821237;1/7/2009;197
2821237;1/8/2009;197
2821237;1/9/2009;207
2821237;1/10/2009;219
2821237;1/11/2009;219
2821237;1/12/2009;219
2821237;1/1/2010;219
2821237;1/2/2010;219
2821238;1/12/2008;219
2821238;1/1/2009;219
2821238;1/2/2009;219
2821238;1/3/2009;219
2821238;1/4/2009;219
2821238;1/5/2009;203
2821238;1/6/2009;197
2821238;1/7/2009;197
2821238;1/8/2009;197
2821238;1/9/2009;207
2821238;1/10/2009;219
2821238;1/11/2009;219
2821238;1/12/2009;219
2821238;1/1/2010;219
2821238;1/2/2010;219
2821239;1/12/2008;219
2821239;1/1/2009;219
2821239;1/2/2009;219
2821239;1/3/2009;219
2821239;1/4/2009;219
2821239;1/5/2009;203
2821239;1/6/2009;197
2821239;1/7/2009;197
2821239;1/8/2009;197
2821239;1/9/2009;207
2821239;1/10/2009;219
2821239;1/11/2009;219
2821239;1/12/2009;219
2821239;1/1/2010;219
2821239;1/2/2010;219
2821240;1/12/2008;219
2821240;1/1/2009;219
2821240;1/2/2009;219
2821240;1/3/2009;219
2821240;1/4/2009;219
2821240;1/5/2009;203
2821240;1/6/2009;197
2821240;1/7/2009;197
2821240;1/8/2009;197
2821240;1/9/2009;207
2821240;1/10/2009;219
2821240;1/11/2009;219
2821240;1/12/2009;219
2821240;1/1/2010;219
2821240;1/2/2010;219
2821241;1/7/2008;150
2821241;1/8/2008;150
2821241;1/9/2008;150
2821241;1/10/2008;150
2821241;1/11/2008;150
2821241;1/12/2008;150
2821241;1/1/2009;150
2821241;1/2/2009;150
2821241;1/3/2009;150
2821241;1/4/2009;150
2821241;1/5/2009;150
2821241;1/6/2009;150
2821241;1/7/2009;150
2821241;1/8/2009;150
2821241;1/9/2009;150
2821241;1/10/2009;150
2821241;1/11/2009;150
2821241;1/12/2009;150
2821241;1/1/2010;150
2821241;1/2/2010;150
2821242;1/4/2008;120
2821242;1/5/2008;120
2821242;1/6/2008;120
2821242;1/7/2008;120
2821242;1/8/2008;120
2821242;1/9/2008;120
