Date (GMT+1),Non-Renewable,Renewable,Day Ahead Auction (DK1),Day Ahead Auction (DK2)
,Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2021-04-04T11:00+02:00,914.91,4952.66,16.25,16.25
2021-04-04T12:00+02:00,814,4883.92,18.07,13.36
2021-04-04T13:00+02:00,805.9,5264.99,6.01,6.01
2021-04-04T14:00+02:00,843.85,5545.56,2.02,2.02
2021-04-04T15:00+02:00,908.07,5407.43,0.1,0.1
2021-04-04T16:00+02:00,840.71,5594.31,1.01,1.18
2021-04-04T17:00+02:00,860.29,5547.99,7.18,7.01
2021-04-04T18:00+02:00,889.96,4610.18,11.95,11.95
2021-04-04T19:00+02:00,856.74,4257.66,13.06,13.06
2021-04-04T20:00+02:00,894.8,4378.9,11.66,11.66
2021-04-04T21:00+02:00,824.78,4344.32,10.53,10.53
2021-04-04T22:00+02:00,804.15,4526.32,5.44,5.44
2021-04-04T23:00+02:00,806.19,4498.59,3.24,3.24
2021-04-05T00:00+02:00,775.06,4650.28,0.05,0.05
2021-04-05T01:00+02:00,774.9,3728.64,-10,-0.47
2021-04-05T02:00+02:00,789.36,3301,-29.91,-11.59
2021-04-05T03:00+02:00,790.23,3328.75,-29.98,-11.58
2021-04-05T04:00+02:00,858.28,3268.67,-21.4,-2.94
2021-04-05T05:00+02:00,825.32,3312.06,-12.98,-0.08
2021-04-05T06:00+02:00,708.79,3652.24,-12.96,-6.8
2021-04-05T07:00+02:00,755.68,4003.42,-12.93,-11.59
2021-04-05T08:00+02:00,815.39,4149.88,-12.16,0.06
2021-04-05T09:00+02:00,884.91,4193.34,-13.32,1.02
2021-04-05T10:00+02:00,864.58,4629.84,-19.19,1.03
2021-04-05T11:00+02:00,951.49,4938.81,-12.95,0.05
2021-04-05T12:00+02:00,819,4693.68,-27.68,-5.76
2021-04-05T13:00+02:00,884.69,4155.9,-34.85,0
2021-04-05T14:00+02:00,912.04,3801.62,-36.91,0.03
2021-04-05T15:00+02:00,898.75,3757.89,-37.01,0.01
2021-04-05T16:00+02:00,889.27,4606.84,-27.5,1.02
2021-04-05T17:00+02:00,801.74,4783.58,-2.97,5.65
2021-04-05T18:00+02:00,843.12,4710.41,0.08,9.43
2021-04-05T19:00+02:00,940.57,4611.36,21.15,18.66
2021-04-05T20:00+02:00,1009.35,5005.2,27.87,24.11
2021-04-05T21:00+02:00,1181.05,5358.62,19.96,19.96
2021-04-05T22:00+02:00,1367.75,5164.19,18.47,18.03
2021-04-05T23:00+02:00,1106.56,5512.03,10.47,10.47
2021-04-06T00:00+02:00,1009.08,5460.26,14.7,14.7
2021-04-06T01:00+02:00,1046.64,5392.76,13.9,13.9
2021-04-06T02:00+02:00,972.74,5273.63,12.37,12.37
2021-04-06T03:00+02:00,988.89,5241.33,14.19,14.19
2021-04-06T04:00+02:00,941.56,4855.16,14.93,15.64
2021-04-06T05:00+02:00,1054.29,4076.33,22.78,19.68
2021-04-06T06:00+02:00,1116.49,4687.15,41.22,41.22
2021-04-06T07:00+02:00,1180.44,5023.27,44.01,44.01
2021-04-06T08:00+02:00,1158.81,4871.58,53.92,53.92
2021-04-06T09:00+02:00,1209.14,5407.15,39.85,39.85
2021-04-06T10:00+02:00,1162.33,5740.3,33.94,33.94
2021-04-06T11:00+02:00,1090.2,5660.32,28.67,28.67
2021-04-06T12:00+02:00,1061.88,5571.39,20.88,20.88
2021-04-06T13:00+02:00,976.6,5365.03,12.52,18.1
2021-04-06T14:00+02:00,995.81,5418.41,9.9,17.71
2021-04-06T15:00+02:00,1052.33,5049.25,17.19,17.61
2021-04-06T16:00+02:00,1067.86,5051.75,20.68,20.26
2021-04-06T17:00+02:00,1192.25,4730.82,38.73,38.73
2021-04-06T18:00+02:00,1187.45,4770.91,41.89,41.89
2021-04-06T19:00+02:00,1213.31,4519.2,43.1,43.1
2021-04-06T20:00+02:00,1151.58,4481.89,41.52,41.52
2021-04-06T21:00+02:00,1099.42,4405.65,41.25,41.25
2021-04-06T22:00+02:00,1056.86,4187.15,40.34,40.34
2021-04-06T23:00+02:00,1027.83,3865.53,39.94,39.94
2021-04-07T00:00+02:00,911.97,3478.8,38.88,17.49
2021-04-07T01:00+02:00,870.67,3105.97,38.96,16.93
2021-04-07T02:00+02:00,882.65,2993.89,39.43,16.85
2021-04-07T03:00+02:00,935.06,2720.51,40.1,16.98
2021-04-07T04:00+02:00,961.91,2597.78,39.52,17.31
2021-04-07T05:00+02:00,1087.97,2556.48,42.6,33.5
2021-04-07T06:00+02:00,1506.23,2701.78,57.34,57.34
2021-04-07T07:00+02:00,1493.91,2905.26,77.88,77.88
2021-04-07T08:00+02:00,1592.37,3481.16,82.47,82.47
2021-04-07T09:00+02:00,1391.62,3903.16,65.12,65.12
2021-04-07T10:00+02:00,1311.23,4163.85,54.6,54.6
2021-04-07T11:00+02:00,1187.21,4234.94,46.36,51.07
2021-04-07T12:00+02:00,1036.77,4283.36,40.26,41.3
2021-04-07T13:00+02:00,949.05,3870.95,38.7,40.68
2021-04-07T14:00+02:00,923.64,3911.21,38.42,39.97
2021-04-07T15:00+02:00,966.36,3997.6,38,39.83
2021-04-07T16:00+02:00,907.37,4041.78,39.03,39.93
2021-04-07T17:00+02:00,1001.35,3462.52,40.25,40.25
2021-04-07T18:00+02:00,1086.44,3313.21,46.4,46.4
2021-04-07T19:00+02:00,1059.8,3280.36,55.5,55.5
2021-04-07T20:00+02:00,1007.42,3362.23,48.11,48.11
2021-04-07T21:00+02:00,1032.53,3190.15,42.14,45.09
2021-04-07T22:00+02:00,1143.28,3290.94,40.93,40.93
2021-04-07T23:00+02:00,1078.94,3678.56,37.82,37.82
2021-04-08T00:00+02:00,933.73,3947.34,38.6,38.6
2021-04-08T01:00+02:00,927.87,3401.27,37.08,37.08
2021-04-08T02:00+02:00,964.59,3020.36,36.85,36.85
2021-04-08T03:00+02:00,938.09,3178.19,38.97,38.97
2021-04-08T04:00+02:00,1022.3,3405.7,38.94,38.94
2021-04-08T05:00+02:00,1089.13,3531.91,40.31,40.31
2021-04-08T06:00+02:00,1305.38,3393.38,59.49,59.49
2021-04-08T07:00+02:00,1344.52,3510.95,79.86,79.86
2021-04-08T08:00+02:00,1349.21,3730.39,99.26,99.26
2021-04-08T09:00+02:00,1272.4,3863.76,66.49,66.49
2021-04-08T10:00+02:00,1167.7,4102.66,47.9,59.71
2021-04-08T11:00+02:00,1118.04,4197.66,47.2,58.53
2021-04-08T12:00+02:00,1180.88,3764.02,47.19,54.24
2021-04-08T13:00+02:00,1144.65,4049.39,41.17,41.17
2021-04-08T14:00+02:00,1027.99,4508.38,39.99,39.99
2021-04-08T15:00+02:00,1135.36,4912.22,38.87,38.87
2021-04-08T16:00+02:00,1268.12,4837.91,38.09,38.09
2021-04-08T17:00+02:00,1188.47,4994.94,39.97,39.97
2021-04-08T18:00+02:00,1164.87,4838.42,40.08,40.08
2021-04-08T19:00+02:00,1108.4,4829.99,40.36,40.36
2021-04-08T20:00+02:00,1084.35,5178.01,39.38,39.38
2021-04-08T21:00+02:00,1073.38,5117.05,37.02,37.02
2021-04-08T22:00+02:00,1016.09,5007.95,20.47,20.47
2021-04-08T23:00+02:00,1028.36,4934.32,18.27,18.27
2021-04-09T00:00+02:00,980.12,4581.63,17.71,17.71
2021-04-09T01:00+02:00,938.91,4914.87,15.29,15.29
2021-04-09T02:00+02:00,996.47,4482.89,14.46,14.46
2021-04-09T03:00+02:00,950.83,4598.71,14.32,14.32
2021-04-09T04:00+02:00,1037.74,4677.27,14.68,14.68
2021-04-09T05:00+02:00,1037.26,4719.61,17.01,17.01
2021-04-09T06:00+02:00,1121.63,4767.25,19.42,19.42
2021-04-09T07:00+02:00,1185.49,4832.36,24.95,24.95
2021-04-09T08:00+02:00,1229.05,5331.26,36.71,36.71
2021-04-09T09:00+02:00,1061.57,5838.12,30.18,30.18
2021-04-09T10:00+02:00,1090.9,5786.81,22.56,22.56
2021-04-09T11:00+02:00,979.16,5856.25,20.23,20.23
2021-04-09T12:00+02:00,966.13,5771.89,19.34,19.34
2021-04-09T13:00+02:00,975.69,5312.86,18.54,18.54
2021-04-09T14:00+02:00,1047.99,5160.25,16.46,16.46
2021-04-09T15:00+02:00,1024.26,5489.68,15.64,15.64
2021-04-09T16:00+02:00,1069.17,5161.71,16.51,16.51
2021-04-09T17:00+02:00,1099.42,5305.05,18.44,18.44
2021-04-09T18:00+02:00,1239.62,5369.66,20.97,20.97
2021-04-09T19:00+02:00,1425.25,4940.64,36,36
2021-04-09T20:00+02:00,1357.3,4197.14,39.06,39.06
2021-04-09T21:00+02:00,1243.17,3844.78,39.32,39.32
2021-04-09T22:00+02:00,1214.4,3691.8,39.55,39.55
2021-04-09T23:00+02:00,1133.47,3722.77,39.08,39.08
2021-04-10T00:00+02:00,1077.84,3364.11,39.1,39.1
2021-04-10T01:00+02:00,1068.71,3449.73,37.49,37.49
2021-04-10T02:00+02:00,1042.44,3549.96,38.33,38.33
2021-04-10T03:00+02:00,1016.71,3500.43,40.17,40.17
2021-04-10T04:00+02:00,1006.54,3414.48,40.67,40.67
2021-04-10T05:00+02:00,1014.49,3231.4,41.38,41.38
2021-04-10T06:00+02:00,987.09,3101.16,42.25,42.25
2021-04-10T07:00+02:00,1005.45,2924.64,56.88,56.88
2021-04-10T08:00+02:00,1145.38,3088.19,66.2,66.2
2021-04-10T09:00+02:00,1139.35,3577.07,69.19,69.19
2021-04-10T10:00+02:00,1110.39,3753.21,59.44,59.44
2021-04-10T11:00+02:00,1169.44,3672.74,59.46,59.46
2021-04-10T12:00+02:00,1039.38,3552.12,58.52,58.52
2021-04-10T13:00+02:00,1071.92,3202.72,52.5,52.5
2021-04-10T14:00+02:00,992.02,3006.49,50.08,50.08
2021-04-10T15:00+02:00,1071.43,2703.45,50.01,50.01
2021-04-10T16:00+02:00,1170.14,2365.72,52.04,52.04
2021-04-10T17:00+02:00,1424.32,2237.93,59.84,59.84
2021-04-10T18:00+02:00,1714.82,2023.49,65.7,65.7
2021-04-10T19:00+02:00,1675.25,1722.82,69.24,69.24
2021-04-10T20:00+02:00,1521.27,1428.5,68.92,68.92
2021-04-10T21:00+02:00,1422.59,1352.43,61.56,61.56
2021-04-10T22:00+02:00,1343.8,1273.34,54.15,54.15
2021-04-10T23:00+02:00,1249.31,1189.36,48.42,48.42
2021-04-11T00:00+02:00,1048.79,1239.41,50.44,50.44
2021-04-11T01:00+02:00,837.88,1200.35,45.22,45.22
2021-04-11T02:00+02:00,818.41,1283.15,42.42,42.42
2021-04-11T03:00+02:00,872.47,1647.12,45.04,45.04
2021-04-11T04:00+02:00,1010.59,1961.88,44.69,44.69
2021-04-11T05:00+02:00,1036.34,2247.48,41.98,41.98
2021-04-11T06:00+02:00,1105.74,2211.42,42.84,41.81
2021-04-11T07:00+02:00,976.32,2530.19,41.88,40.87
2021-04-11T08:00+02:00,1065.35,2768.58,45.64,44.54
2021-04-11T09:00+02:00,1053.49,2907.17,46.38,45.26
2021-04-11T10:00+02:00,1029.85,3176.15,45.92,44.82
2021-04-11T11:00+02:00,965.62,3007.88,47.76,47.76
2021-04-11T12:00+02:00,932.2,3171.24,45.66,45.66
2021-04-11T13:00+02:00,867.95,3057.22,43.4,43.4
2021-04-11T14:00+02:00,856.36,3319.72,41.92,41.92
2021-04-11T15:00+02:00,981.13,3476.07,41.29,41.29
2021-04-11T16:00+02:00,956.95,3474.26,42,42
2021-04-11T17:00+02:00,839.47,3239.33,44.36,44.36
2021-04-11T18:00+02:00,1117.6,3212.15,48.2,48.2
2021-04-11T19:00+02:00,1141.27,2805.88,60.55,60.55
2021-04-11T20:00+02:00,1173.11,2569.94,67.24,67.24
2021-04-11T21:00+02:00,1269.33,2512.07,67.2,67.2
2021-04-11T22:00+02:00,1221.33,2571.07,59.09,59.09
2021-04-11T23:00+02:00,1088.99,2850.66,50.3,50.3
2021-04-12T00:00+02:00,936.53,2454.61,20.82,20.82
2021-04-12T01:00+02:00,947.4,2934.03,41.86,20.69
2021-04-12T02:00+02:00,934.01,2922.88,41.73,20.54
2021-04-12T03:00+02:00,980.32,3065.6,41.15,20.61
2021-04-12T04:00+02:00,938.59,3207.47,41.52,20.76
2021-04-12T05:00+02:00,963.54,3334.45,37.97,37.97
2021-04-12T06:00+02:00,1445.76,3568.38,41.62,41.62
2021-04-12T07:00+02:00,1781.35,3653.66,54.16,54.16
2021-04-12T08:00+02:00,1501.32,3825,63.31,68.28
2021-04-12T09:00+02:00,1206.43,4466.61,63.2,72.66
2021-04-12T10:00+02:00,1182.49,4835.42,50.12,64.21
2021-04-12T11:00+02:00,1205.32,4922.3,48.12,65.04
2021-04-12T12:00+02:00,1175.14,5095.34,45.57,49.27
2021-04-12T13:00+02:00,1237.62,4868.95,40.26,44.36
2021-04-12T14:00+02:00,979.05,4466.82,39.09,39.09
2021-04-12T15:00+02:00,1005.31,4289.53,38.94,38.94
2021-04-12T16:00+02:00,1008.99,4499.78,40.71,40.71
2021-04-12T17:00+02:00,1042.5,4329.09,44.7,44.7
2021-04-12T18:00+02:00,1115.21,3772.65,46.07,46.07
2021-04-12T19:00+02:00,1153.35,3549.97,50.04,50.04
2021-04-12T20:00+02:00,1148.92,3492.29,46.95,46.95
2021-04-12T21:00+02:00,1234.41,3714.71,55.12,55.12
2021-04-12T22:00+02:00,1112.25,3674.25,39.51,39.51
2021-04-12T23:00+02:00,1034.11,3545.42,37.38,37.38
2021-04-13T00:00+02:00,1019.64,3533.2,41.96,32.58
2021-04-13T01:00+02:00,1144.39,3216.2,40.09,21.82
2021-04-13T02:00+02:00,1014.79,3349.72,38.89,21.66
2021-04-13T03:00+02:00,1060.67,3200.06,38.82,22.24
2021-04-13T04:00+02:00,1083.2,3203.74,36.63,22.28
2021-04-13T05:00+02:00,1331.26,3618.03,32.55,35.48
2021-04-13T06:00+02:00,1229.95,3527.15,58,64.4
2021-04-13T07:00+02:00,1427.76,3716.14,72.97,72.97
2021-04-13T08:00+02:00,1374.84,3801.82,75.12,75.12
2021-04-13T09:00+02:00,1305.82,4036.57,51.47,51.47
2021-04-13T10:00+02:00,1210.18,3749.2,45.77,45.77
2021-04-13T11:00+02:00,1200.1,3827.59,45.4,45.4
2021-04-13T12:00+02:00,1128.07,4151.38,42.9,42.9
2021-04-13T13:00+02:00,1112.57,3859.11,42.71,42.71
2021-04-13T14:00+02:00,1140.41,3957.99,41.26,41.26
2021-04-13T15:00+02:00,1185.26,4044.72,41.71,41.71
2021-04-13T16:00+02:00,1275.94,3790.49,41.78,41.78
2021-04-13T17:00+02:00,1372.62,3469.99,46.45,50.61
2021-04-13T18:00+02:00,1228.41,2996.34,54.09,61.74
2021-04-13T19:00+02:00,1291.48,2900.31,58.03,71.61
2021-04-13T20:00+02:00,1280.3,2826.64,68.22,68.22
2021-04-13T21:00+02:00,1185.42,2644.37,63.6,71.45
2021-04-13T22:00+02:00,1198.97,2805.28,58.88,62.36
2021-04-13T23:00+02:00,1248.09,2675.05,43.53,40.05
2021-04-14T00:00+02:00,1074.96,2665.93,44.23,44.23
2021-04-14T01:00+02:00,1278.63,2958.96,44.19,44.19
2021-04-14T02:00+02:00,1152.59,2624.88,44.34,44.34
2021-04-14T03:00+02:00,993.31,2556.58,45.15,45.15
2021-04-14T04:00+02:00,970.54,2368.7,51.49,51.49
2021-04-14T05:00+02:00,1149.29,2187.62,52.08,52.08
2021-04-14T06:00+02:00,1656.12,2183.73,76.32,76.32
2021-04-14T07:00+02:00,1738.59,2096.72,118.52,118.52
2021-04-14T08:00+02:00,1791.04,2256.82,125,125
2021-04-14T09:00+02:00,1605.87,2534.2,75.54,75.54
2021-04-14T10:00+02:00,1146.06,2500.18,62.62,62.62
2021-04-14T11:00+02:00,1107.8,2471.48,62.08,62.08
2021-04-14T12:00+02:00,1305.69,2435.78,58.29,58.29
2021-04-14T13:00+02:00,1252.62,2349.97,54.9,54.9
2021-04-14T14:00+02:00,1107.36,2287.96,50.62,50.62
2021-04-14T15:00+02:00,1071.28,2293.66,51.52,51.52
2021-04-14T16:00+02:00,1040.19,2296.89,50.78,50.78
2021-04-14T17:00+02:00,1311.51,2095.12,61.32,61.32
2021-04-14T18:00+02:00,1364.6,1769.36,73.19,73.19
2021-04-14T19:00+02:00,1299.59,1381.99,97.45,97.45
2021-04-14T20:00+02:00,1438.59,1480.19,100,100
2021-04-14T21:00+02:00,1672.88,1674.58,85.62,85.62
2021-04-14T22:00+02:00,1417.45,1473.11,75.66,75.66
2021-04-14T23:00+02:00,1383.87,1465.58,62.05,62.05
2021-04-15T00:00+02:00,1384.78,1397.24,61.96,61.96
2021-04-15T01:00+02:00,1183.2,1297.15,57.81,57.81
2021-04-15T02:00+02:00,1156.24,1276.39,57.01,57.01
2021-04-15T03:00+02:00,1061.82,1312.39,57.5,57.5
2021-04-15T04:00+02:00,1138.95,1350.26,61.16,61.16
2021-04-15T05:00+02:00,1461.78,1352.34,65.81,65.81
2021-04-15T06:00+02:00,1666.56,1418.45,82.9,82.9
2021-04-15T07:00+02:00,1819.92,1540.4,105.05,105.05
2021-04-15T08:00+02:00,1845.34,1760.37,118,118
2021-04-15T09:00+02:00,1824.89,1932.76,77.14,77.14
2021-04-15T10:00+02:00,1572.13,2015.39,65.93,65.93
2021-04-15T11:00+02:00,1560.69,2334.34,64.1,64.1
2021-04-15T12:00+02:00,1268.12,2426.55,54.09,54.09
2021-04-15T13:00+02:00,1081.92,2345.72,50.06,50.06
2021-04-15T14:00+02:00,1041.69,2525.04,46.85,46.85
2021-04-15T15:00+02:00,999.63,2466.08,46.58,46.58
2021-04-15T16:00+02:00,1118,2816.35,48.35,48.35
2021-04-15T17:00+02:00,1157.39,3031.39,51,51
2021-04-15T18:00+02:00,1388.94,2947.07,62.44,62.44
2021-04-15T19:00+02:00,1446.58,2864.29,77.82,77.82
2021-04-15T20:00+02:00,1404.08,2725.49,76.41,76.41
2021-04-15T21:00+02:00,1244.21,2537.03,57.7,57.7
2021-04-15T22:00+02:00,1009.64,2464.07,50.92,50.92
2021-04-15T23:00+02:00,1012.6,2410.57,50.3,50.3
2021-04-16T00:00+02:00,1063.95,2387.13,49.27,49.27
2021-04-16T01:00+02:00,1096.01,2275.31,50,50
2021-04-16T02:00+02:00,1181.43,2117.06,50.37,50.37
2021-04-16T03:00+02:00,1253.05,2062.47,52.16,52.16
2021-04-16T04:00+02:00,1236.81,2195.57,52.89,52.89
2021-04-16T05:00+02:00,1295.19,2096.13,55.1,55.1
2021-04-16T06:00+02:00,1633.47,2130.93,69.27,69.27
2021-04-16T07:00+02:00,1691.14,2121.57,86.09,86.09
2021-04-16T08:00+02:00,1840.02,2216.71,96.1,96.1
2021-04-16T09:00+02:00,1633.97,2333,64,64
2021-04-16T10:00+02:00,1458.44,2598.99,51.59,51.59
2021-04-16T11:00+02:00,1372.09,2818.2,50.5,50.5
2021-04-16T12:00+02:00,1210.07,2948.91,49.47,49.47
2021-04-16T13:00+02:00,1203.59,2990.46,49.51,49.51
2021-04-16T14:00+02:00,1092.74,2988.95,46.99,46.99
2021-04-16T15:00+02:00,1061.41,3094.51,45.96,45.96
2021-04-16T16:00+02:00,1074.37,3195.32,46.2,46.2
2021-04-16T17:00+02:00,1009.09,2817.7,48.4,48.4
2021-04-16T18:00+02:00,1029.44,2540.82,50.1,50.1
2021-04-16T19:00+02:00,1054.46,2290.83,54.13,54.13
2021-04-16T20:00+02:00,1081.46,2034.7,48.33,48.33
2021-04-16T21:00+02:00,1161.26,2112.21,54.08,54.08
2021-04-16T22:00+02:00,990.93,2019.77,49.53,49.53
2021-04-16T23:00+02:00,1102.91,2358.84,48.4,48.4
2021-04-17T00:00+02:00,1390.18,2590.23,64.7,60.9
2021-04-17T01:00+02:00,1254.84,2424.37,52.83,52.83
2021-04-17T02:00+02:00,1281.53,2310.77,55.73,50.54
2021-04-17T03:00+02:00,1148.68,2332.45,54.91,50.55
2021-04-17T04:00+02:00,1415.98,2460.13,55.48,55.48
2021-04-17T05:00+02:00,1504.86,2597.26,57.14,57.14
2021-04-17T06:00+02:00,1590.47,2657.93,64.75,64.75
2021-04-17T07:00+02:00,1366.81,2760.34,64.75,64.75
2021-04-17T08:00+02:00,1471.79,2798.8,73.18,73.18
2021-04-17T09:00+02:00,1398.01,2974.26,64.72,64.72
2021-04-17T10:00+02:00,1131.37,3286.07,54.99,54.99
2021-04-17T11:00+02:00,925.16,3511.24,52.74,52.74
2021-04-17T12:00+02:00,846.13,3921.98,49.75,49.75
2021-04-17T13:00+02:00,959.17,4133.19,47.91,47.91
2021-04-17T14:00+02:00,914.07,3989.49,48.32,48.32
2021-04-17T15:00+02:00,936.97,4037.27,48.37,48.37
2021-04-17T16:00+02:00,929.75,3567.07,47.18,47.18
2021-04-17T17:00+02:00,1132.94,3249.39,53.37,53.37
2021-04-17T18:00+02:00,1593.33,3006.72,59.98,59.98
2021-04-17T19:00+02:00,1710.46,2738.52,74.48,74.48
2021-04-17T20:00+02:00,1674.45,2421.22,78.47,78.47
2021-04-17T21:00+02:00,1579.97,2237.65,66.26,66.26
2021-04-17T22:00+02:00,1579.69,2248.67,64.8,64.8
2021-04-17T23:00+02:00,1230.03,2264.05,57.63,55.66
2021-04-18T00:00+02:00,1051.46,2217.02,64.48,47.16
2021-04-18T01:00+02:00,1189.32,2148.86,62.55,51.17
2021-04-18T02:00+02:00,1098.71,1984.87,62.17,51.16
2021-04-18T03:00+02:00,1183.43,2136.02,62.1,51.16
2021-04-18T04:00+02:00,1130.5,2074.43,61.02,51.18
2021-04-18T05:00+02:00,1102.89,2259.36,60.57,47.17
2021-04-18T06:00+02:00,1089.76,2271.57,60.54,55.6
2021-04-18T07:00+02:00,1048.68,2364.65,62.62,62.62
2021-04-18T08:00+02:00,1187.86,2383.93,64.52,64.52
2021-04-18T09:00+02:00,1118.78,2467.75,63.57,63.57
2021-04-18T10:00+02:00,1020.62,2548.44,59.91,59.91
2021-04-18T11:00+02:00,866.8,2512.3,55.56,55.56
2021-04-18T12:00+02:00,853.02,2568.66,55,55
2021-04-18T13:00+02:00,822.34,2662.06,50.7,50.7
2021-04-18T14:00+02:00,896.49,2664.83,48.68,48.23
2021-04-18T15:00+02:00,999.83,2491.14,48.14,47.79
2021-04-18T16:00+02:00,1164.08,2327.2,49.54,47.19
2021-04-18T17:00+02:00,1288.77,2334.32,54.55,54.55
2021-04-18T18:00+02:00,1633.27,2262.01,64.99,64.99
2021-04-18T19:00+02:00,1582.57,2020.73,76.08,76.08
2021-04-18T20:00+02:00,1585.41,1915.08,80.93,80.93
2021-04-18T21:00+02:00,1728.75,2030.45,79.17,79.17
2021-04-18T22:00+02:00,1467.28,2089.77,72.88,55.66
2021-04-18T23:00+02:00,1071.95,1924.26,52.83,52.83
2021-04-19T00:00+02:00,1389.69,2070.88,60.34,56.55
2021-04-19T01:00+02:00,1432.12,2027.2,55.58,55.58
2021-04-19T02:00+02:00,1414.43,1798.18,55.57,49.12
2021-04-19T03:00+02:00,1391.2,1759.39,53.72,51.14
2021-04-19T04:00+02:00,1443.17,1632.49,55.84,51.18
2021-04-19T05:00+02:00,1496.36,1636.94,65.85,65.85
2021-04-19T06:00+02:00,1556.51,1722.22,84.9,84.9
2021-04-19T07:00+02:00,1696.2,1816.96,98.66,98.66
2021-04-19T08:00+02:00,1811.59,1795.21,117.18,117.18
2021-04-19T09:00+02:00,1733.85,2009.59,102.78,102.78
2021-04-19T10:00+02:00,1605.27,2238.78,65.87,65.87
2021-04-19T11:00+02:00,1438.32,2352.97,63.07,63.07
2021-04-19T12:00+02:00,1110.4,2476.61,53.89,53.89
2021-04-19T13:00+02:00,1040.39,2609.44,55.55,55.55
2021-04-19T14:00+02:00,1047.96,2537.86,48.28,48.28
2021-04-19T15:00+02:00,1050.38,2541.89,51,51
2021-04-19T16:00+02:00,1248.32,2598.17,55.43,55.43
2021-04-19T17:00+02:00,1368.79,2546.14,66.33,66.33
2021-04-19T18:00+02:00,1466.34,2407.51,85.04,85.04
2021-04-19T19:00+02:00,1271.38,2147.93,99.41,99.41
2021-04-19T20:00+02:00,1393.4,2037.75,100,100
2021-04-19T21:00+02:00,1364.81,1974.43,89.5,89.5
2021-04-19T22:00+02:00,1278.57,1896.55,65.87,65.87
2021-04-19T23:00+02:00,1128.92,1789.62,53.26,53.26
2021-04-20T00:00+02:00,1065.5,1458.18,56.29,47.2
2021-04-20T01:00+02:00,1018.16,1297.9,60.67,47.17
2021-04-20T02:00+02:00,960.9,1247.58,62.53,47.16
2021-04-20T03:00+02:00,925.28,1258.41,63.92,47.17
2021-04-20T04:00+02:00,1163.15,1522.21,68.61,57.6
2021-04-20T05:00+02:00,1249.24,1549.41,71.94,71.94
2021-04-20T06:00+02:00,1329.28,1510.9,85.43,85.43
2021-04-20T07:00+02:00,1327.31,1618.01,99.05,99.05
2021-04-20T08:00+02:00,1301.69,1784.99,110.41,110.41
2021-04-20T09:00+02:00,1321.1,1925.84,92,92
2021-04-20T10:00+02:00,1131.96,2142.57,69.53,69.53
2021-04-20T11:00+02:00,984.58,2208.62,62.27,62.27
2021-04-20T12:00+02:00,803.37,2288.02,60.46,60.46
2021-04-20T13:00+02:00,785.2,2238.95,58.98,60.01
2021-04-20T14:00+02:00,759.51,2267.12,57.87,57.87
2021-04-20T15:00+02:00,757.62,2317.68,57.02,57.02
2021-04-20T16:00+02:00,848.8,2219.88,58.83,58.83
2021-04-20T17:00+02:00,1102.84,2131.13,69.88,69.88
2021-04-20T18:00+02:00,1190.8,1978.29,84.98,84.98
2021-04-20T19:00+02:00,1251.56,1741.83,100,100
2021-04-20T20:00+02:00,1235.36,1607.95,101.73,101.73
2021-04-20T21:00+02:00,1257.3,1675.46,93.92,93.92
2021-04-20T22:00+02:00,1055.28,1853.95,86.91,86.91
2021-04-20T23:00+02:00,926.41,1946.69,75,75
2021-04-21T00:00+02:00,935.71,1958.98,64.72,66.75
2021-04-21T01:00+02:00,953.96,2248.61,57.33,63.08
2021-04-21T02:00+02:00,914.7,2689,55.41,62.24
2021-04-21T03:00+02:00,1015.71,2717.59,57.07,61.17
2021-04-21T04:00+02:00,984.32,2933.93,59.08,60.9
2021-04-21T05:00+02:00,940.34,3346.99,62,63.19
2021-04-21T06:00+02:00,951.63,3664.77,81.01,81.01
2021-04-21T07:00+02:00,916.87,3979.88,87.61,87.61
2021-04-21T08:00+02:00,865.65,4776.33,63.6,76.24
2021-04-21T09:00+02:00,807.06,5275.38,49.14,59.14
2021-04-21T10:00+02:00,741.65,5278.68,27.47,51.68
2021-04-21T11:00+02:00,780.18,5325.31,39.41,57.81
2021-04-21T12:00+02:00,895.73,5435.28,40.34,49.39
2021-04-21T13:00+02:00,842.27,5419.23,38.17,46.87
2021-04-21T14:00+02:00,845.37,5790.04,36.98,42.32
2021-04-21T15:00+02:00,964.1,5851.59,30.03,30.03
2021-04-21T16:00+02:00,991.83,5668.23,27.02,27.02
2021-04-21T17:00+02:00,980.88,5769.82,38.53,38.53
2021-04-21T18:00+02:00,1080.46,5512.75,40.36,47.17
2021-04-21T19:00+02:00,1077.63,5373.6,40.65,68
2021-04-21T20:00+02:00,1061.32,5328.95,41.09,65.73
2021-04-21T21:00+02:00,1044.07,4860.92,40.91,40.91
2021-04-21T22:00+02:00,948.89,4771.8,40.24,40.24
2021-04-21T23:00+02:00,919.73,4453.49,38.42,38.42
2021-04-22T00:00+02:00,897.92,4372.6,21.01,21.01
2021-04-22T01:00+02:00,896.99,4061.71,26.72,26.72
2021-04-22T02:00+02:00,940.96,3950.7,26.79,26.79
2021-04-22T03:00+02:00,976.94,3893.45,38.47,38.47
2021-04-22T04:00+02:00,1049.73,3956.94,38.58,38.58
