Date (GMT+1),Non-Renewable,Renewable,Day Ahead Auction (DK1),Day Ahead Auction (DK2)
2022-07-03T00:00+02:00,956.91,1616.85,270.08,270.08
2022-07-03T01:00+02:00,934.37,1682.12,237.95,237.95
2022-07-03T02:00+02:00,908.82,1884.39,199.08,199.08
2022-07-03T03:00+02:00,778.61,2148.55,195.6,195.6
2022-07-03T04:00+02:00,662.85,2097.82,185.6,185.6
2022-07-03T05:00+02:00,517.2,2181.62,182.71,182.71
2022-07-03T06:00+02:00,546.06,2133.24,176.71,176.71
2022-07-03T07:00+02:00,775.68,1930.72,192.31,192.31
2022-07-03T08:00+02:00,727.14,1816.16,185.07,185.07
2022-07-03T09:00+02:00,698.05,1942.76,170.26,170.26
2022-07-03T10:00+02:00,700.69,2050.9,128.2,128.2
2022-07-03T11:00+02:00,790.85,1937.38,107.43,107.43
2022-07-03T12:00+02:00,706.73,1913.51,93.1,93.1
2022-07-03T13:00+02:00,766.45,1919.62,68.55,68.55
2022-07-03T14:00+02:00,717.47,2020.05,65.82,65.82
2022-07-03T15:00+02:00,716.99,2063.3,74.46,74.46
2022-07-03T16:00+02:00,736.19,2023.56,123.8,123.8
2022-07-03T17:00+02:00,779.52,1701.7,175.99,175.99
2022-07-03T18:00+02:00,948.71,1384.91,272.77,272.77
2022-07-03T19:00+02:00,948.62,1107.05,327,327
2022-07-03T20:00+02:00,966.26,1021.66,340.1,340.1
2022-07-03T21:00+02:00,1000.38,839.55,348.43,348.43
2022-07-03T22:00+02:00,1047.01,1007.6,348.45,348.45
2022-07-03T23:00+02:00,951.88,811.91,333.06,333.06
2022-07-04T00:00+02:00,860.36,959,319.65,319.65
2022-07-04T01:00+02:00,856.22,957.36,277.83,277.83
2022-07-04T02:00+02:00,902.76,1172.01,265.15,265.15
2022-07-04T03:00+02:00,947.86,1188.07,254.35,254.35
2022-07-04T04:00+02:00,1058.03,1308.07,258.03,258.03
2022-07-04T05:00+02:00,952.98,1422.52,302.44,302.44
2022-07-04T06:00+02:00,1000.44,1525.73,361.88,361.88
2022-07-04T07:00+02:00,1061.19,1699.66,376,376
2022-07-04T08:00+02:00,1020.6,2209.58,385.17,385.17
2022-07-04T09:00+02:00,1061.59,2331.06,366,366
2022-07-04T10:00+02:00,969.18,2386.41,284.7,284.7
2022-07-04T11:00+02:00,832.21,2878.27,221.3,221.3
2022-07-04T12:00+02:00,673.54,3269.7,181.8,181.8
2022-07-04T13:00+02:00,696.03,3571.25,184.36,184.36
2022-07-04T14:00+02:00,637.94,3722.59,168.21,168.21
2022-07-04T15:00+02:00,682.62,4274.48,161.07,161.07
2022-07-04T16:00+02:00,699.88,3644.51,158.48,158.48
2022-07-04T17:00+02:00,638.42,3670.74,189.03,189.03
2022-07-04T18:00+02:00,604.24,3522.62,254.8,254.8
2022-07-04T19:00+02:00,549.31,2982.38,250.03,250.03
2022-07-04T20:00+02:00,614.38,2816.95,265.27,265.27
2022-07-04T21:00+02:00,610.8,2990.22,376.27,376.27
2022-07-04T22:00+02:00,757.43,2958.11,284.25,284.25
2022-07-04T23:00+02:00,897.37,2969.82,237.15,237.15
2022-07-05T00:00+02:00,905.73,2846.91,235.15,235.15
2022-07-05T01:00+02:00,844.4,2659.24,225.18,225.18
2022-07-05T02:00+02:00,835.18,2527.68,206.92,206.92
2022-07-05T03:00+02:00,570.46,2355.75,208.39,208.39
2022-07-05T04:00+02:00,573.4,2427.42,184.99,184.99
2022-07-05T05:00+02:00,714.99,2339.11,185.07,185.07
2022-07-05T06:00+02:00,634.97,2341.72,289.69,289.69
2022-07-05T07:00+02:00,543.2,2666.27,412.59,412.59
2022-07-05T08:00+02:00,781.19,3125.45,400.05,400.05
2022-07-05T09:00+02:00,,3299.53,303.43,303.43
2022-07-05T10:00+02:00,657.47,3555.49,240.11,240.11
2022-07-05T11:00+02:00,662.7,3649.07,255.7,255.7
2022-07-05T12:00+02:00,546.77,3793.19,221.75,221.75
2022-07-05T13:00+02:00,633.88,3931.16,211.13,211.13
2022-07-05T14:00+02:00,663.22,4020.44,192.71,192.71
2022-07-05T15:00+02:00,577.4,3990.91,200.1,200.1
2022-07-05T16:00+02:00,511.9,4321.49,224.11,224.11
2022-07-05T17:00+02:00,479.69,3928.45,234.16,234.16
2022-07-05T18:00+02:00,428.88,3667.32,231.53,231.53
2022-07-05T19:00+02:00,414.61,3329.27,260.63,260.63
2022-07-05T20:00+02:00,707.9,2862.08,249.89,249.89
2022-07-05T21:00+02:00,1067.43,2850.72,249.71,249.71
2022-07-05T22:00+02:00,744.71,2754.06,252.39,252.39
2022-07-05T23:00+02:00,633.37,2853.04,230.01,230.01
2022-07-06T00:00+02:00,450.48,2751.39,351.39,351.39
2022-07-06T01:00+02:00,418.59,2905.65,279.07,279.07
2022-07-06T02:00+02:00,499.62,3055.18,232.98,232.98
2022-07-06T03:00+02:00,521.68,3115.75,246.24,246.24
2022-07-06T04:00+02:00,536.29,3153.62,233.08,233.08
2022-07-06T05:00+02:00,490.88,3123.23,233.01,233.01
2022-07-06T06:00+02:00,765.7,3162.25,362.08,362.08
2022-07-06T07:00+02:00,860.53,3442.55,413.89,413.89
2022-07-06T08:00+02:00,636.38,3921.11,406.93,406.93
2022-07-06T09:00+02:00,708.6,3956.05,352.76,352.76
2022-07-06T10:00+02:00,808.68,4064.37,287.9,287.9
2022-07-06T11:00+02:00,833.21,4117.2,260.83,260.83
2022-07-06T12:00+02:00,678.32,4256.93,220,220
2022-07-06T13:00+02:00,570.14,4481.81,204.77,204.77
2022-07-06T14:00+02:00,567.12,4850.85,172.44,172.44
2022-07-06T15:00+02:00,502.37,4843.3,163.21,163.21
2022-07-06T16:00+02:00,549.03,4485.19,178.83,180.04
2022-07-06T17:00+02:00,587.83,4185.89,230.67,229.47
2022-07-06T18:00+02:00,620.74,3914.14,232.53,232.53
2022-07-06T19:00+02:00,640.8,3621.39,237.06,237.06
2022-07-06T20:00+02:00,490.84,3326.13,233.71,233.71
2022-07-06T21:00+02:00,416.04,3260.27,233.73,233.73
2022-07-06T22:00+02:00,502.88,3304.86,233,233
2022-07-06T23:00+02:00,421.37,3126.51,227.05,36.43
2022-07-07T00:00+02:00,424.51,2387.28,216.18,23.15
2022-07-07T01:00+02:00,436.14,2105.64,185.32,4.29
2022-07-07T02:00+02:00,471.94,2027.45,158.04,4.05
2022-07-07T03:00+02:00,413.17,2249,144.81,4.59
2022-07-07T04:00+02:00,433.42,1999.84,144.1,4.85
2022-07-07T05:00+02:00,418.57,2588.18,155.64,155.64
2022-07-07T06:00+02:00,420.58,2478.52,168.22,168.22
2022-07-07T07:00+02:00,523.15,2582.86,231.87,231.87
2022-07-07T08:00+02:00,604.19,3587.95,239.51,289.6
2022-07-07T09:00+02:00,645.21,3983.2,243.13,249.86
2022-07-07T10:00+02:00,617.53,4001.28,234.99,234.99
2022-07-07T11:00+02:00,669.83,4261.09,220,220
2022-07-07T12:00+02:00,614.99,3988.51,201.99,201.99
2022-07-07T13:00+02:00,610.92,4265.13,190.48,190.48
2022-07-07T14:00+02:00,558.36,4470.49,165.62,165.62
2022-07-07T15:00+02:00,547.74,4274.05,159.07,159.07
2022-07-07T16:00+02:00,574.75,4013.78,155.02,155.02
2022-07-07T17:00+02:00,595.87,3927.93,169.68,169.68
2022-07-07T18:00+02:00,519.72,3361.17,179.01,179.01
2022-07-07T19:00+02:00,477.44,2899.49,197.23,197.23
2022-07-07T20:00+02:00,492.05,2435.34,242.42,242.42
2022-07-07T21:00+02:00,411.45,2460.7,248.35,248.35
2022-07-07T22:00+02:00,464.23,2529.42,240.25,240.25
2022-07-07T23:00+02:00,486.69,2938.34,197.94,197.94
2022-07-08T00:00+02:00,408.36,3054.21,200.08,200.08
2022-07-08T01:00+02:00,408.9,2479.93,206.29,206.29
2022-07-08T02:00+02:00,401.26,2732.09,174.69,174.69
2022-07-08T03:00+02:00,405.99,2755.6,155.22,155.22
2022-07-08T04:00+02:00,437.5,3313.98,145.53,145.53
2022-07-08T05:00+02:00,396.85,3726.52,150.93,150.93
2022-07-08T06:00+02:00,411.71,3901.87,165.26,165.26
2022-07-08T07:00+02:00,536.94,3879.4,213.96,213.96
2022-07-08T08:00+02:00,542,4218.16,229.86,229.86
2022-07-08T09:00+02:00,463.19,4392.7,230.63,230.63
2022-07-08T10:00+02:00,674.65,4325.62,224.62,224.62
2022-07-08T11:00+02:00,609.03,4591.56,213.77,213.77
2022-07-08T12:00+02:00,520.98,4701.06,179.5,179.5
2022-07-08T13:00+02:00,550.39,4735,163.58,163.58
2022-07-08T14:00+02:00,556.86,4614.39,158.15,158.15
2022-07-08T15:00+02:00,559.27,4751.84,159.35,159.35
2022-07-08T16:00+02:00,531.31,4466.03,166.11,166.11
2022-07-08T17:00+02:00,543.92,4034.12,206.8,206.8
2022-07-08T18:00+02:00,568.03,3598.2,212.43,212.43
2022-07-08T19:00+02:00,518.68,3330.8,214.86,214.86
2022-07-08T20:00+02:00,526.56,3447.03,216.13,216.13
2022-07-08T21:00+02:00,488.43,3819.6,226.07,226.07
2022-07-08T22:00+02:00,557.21,3825.11,226,226
2022-07-08T23:00+02:00,491.12,3960.76,211.06,211.06
2022-07-09T00:00+02:00,433.15,3915.95,161.76,2.72
2022-07-09T01:00+02:00,448.32,3508.62,176.37,2.3
2022-07-09T02:00+02:00,504.69,3421.27,157.96,2.28
2022-07-09T03:00+02:00,438,3500.52,155.13,2.43
2022-07-09T04:00+02:00,498.22,3349.11,146.02,2.54
2022-07-09T05:00+02:00,554.85,3480.28,136.07,2.38
2022-07-09T06:00+02:00,466.85,3697.67,131.96,2.46
2022-07-09T07:00+02:00,460.63,4382.03,145.97,9.99
2022-07-09T08:00+02:00,433.87,4943.03,149.9,11.19
2022-07-09T09:00+02:00,466.56,5385.8,143.23,3.32
2022-07-09T10:00+02:00,505.32,5828.81,107.6,3.27
2022-07-09T11:00+02:00,537.33,5674.77,106.82,3.07
2022-07-09T12:00+02:00,522.26,5649.39,64.71,2.77
2022-07-09T13:00+02:00,526.8,5486.9,18.68,2.41
2022-07-09T14:00+02:00,500.2,4425.99,0.88,1.57
2022-07-09T15:00+02:00,509.08,4374.59,0.89,1.53
2022-07-09T16:00+02:00,525.03,4737.34,3.05,2.4
2022-07-09T17:00+02:00,504.07,4440.73,51.85,2.74
2022-07-09T18:00+02:00,514.99,4213.61,90.02,3.18
2022-07-09T19:00+02:00,483.94,4084.19,94.98,3.56
2022-07-09T20:00+02:00,501.82,3866.85,100.86,19.93
2022-07-09T21:00+02:00,453.16,3822.55,94.65,12.05
2022-07-09T22:00+02:00,429.83,3814.3,113.06,3.07
2022-07-09T23:00+02:00,416.77,3682.51,79.89,2.28
2022-07-10T00:00+02:00,412.37,3292.18,77.12,1.75
2022-07-10T01:00+02:00,418.08,3207.9,49.32,1.49
2022-07-10T02:00+02:00,446.01,2995.55,50.03,1.35
2022-07-10T03:00+02:00,412.81,2869.93,31.39,1.41
2022-07-10T04:00+02:00,433.92,2596.2,63.31,1.23
2022-07-10T05:00+02:00,414.14,2551.28,58.57,1.01
2022-07-10T06:00+02:00,433.08,2641.06,67.67,1.4
2022-07-10T07:00+02:00,450.38,3103.35,41.89,1.46
2022-07-10T08:00+02:00,442.27,3127.06,36.75,4.91
2022-07-10T09:00+02:00,494.06,3193.73,30.01,14.58
2022-07-10T10:00+02:00,547.7,3143.64,30.08,30.08
2022-07-10T11:00+02:00,587.95,3867.4,49.77,49.77
2022-07-10T12:00+02:00,718.92,3702.05,20,20
2022-07-10T13:00+02:00,651.88,3456.59,19.14,19.14
2022-07-10T14:00+02:00,603.61,3286.99,11.85,11.85
2022-07-10T15:00+02:00,574.64,3086.19,21.31,21.31
2022-07-10T16:00+02:00,558.47,3211.94,40.29,40.29
2022-07-10T17:00+02:00,529.15,3031.12,77.11,77.11
2022-07-10T18:00+02:00,466.65,2793.24,157.13,157.13
2022-07-10T19:00+02:00,465.06,2176.22,322.13,322.13
2022-07-10T20:00+02:00,469.56,1992.37,369.9,369.9
2022-07-10T21:00+02:00,508.53,2002.61,378.07,378.07
2022-07-10T22:00+02:00,558.25,2080.68,389.17,389.17
2022-07-10T23:00+02:00,535.1,2003.59,371.92,371.92
2022-07-11T00:00+02:00,597.38,1860.9,320.08,320.08
2022-07-11T01:00+02:00,579.18,1670.1,278,278
2022-07-11T02:00+02:00,764.8,1602.5,275.93,275.93
2022-07-11T03:00+02:00,638.32,1543.06,269.24,269.24
2022-07-11T04:00+02:00,682.29,1417.45,272.11,272.11
2022-07-11T05:00+02:00,658.77,1294.82,298,298
2022-07-11T06:00+02:00,629.13,1267.27,395.95,386.45
2022-07-11T07:00+02:00,591.68,1400.6,415.08,415.08
2022-07-11T08:00+02:00,631.28,1713.28,433.97,433.97
2022-07-11T09:00+02:00,848.32,1873.57,416.32,416.32
2022-07-11T10:00+02:00,959.91,2094.86,404.98,404.98
2022-07-11T11:00+02:00,856.37,2280.3,396.9,396.9
2022-07-11T12:00+02:00,827.19,2452.05,371.29,371.29
2022-07-11T13:00+02:00,857.58,2464.76,366.09,366.09
2022-07-11T14:00+02:00,884.27,2473.07,322.49,322.49
2022-07-11T15:00+02:00,738.68,2449.72,299.92,299.92
2022-07-11T16:00+02:00,793.99,2385.39,312.15,312.15
2022-07-11T17:00+02:00,792.7,2218.77,375.48,375.48
2022-07-11T18:00+02:00,874.93,1785.07,405,405
2022-07-11T19:00+02:00,784.28,1264.34,458.03,458.03
2022-07-11T20:00+02:00,729.4,965.64,469.9,469.9
2022-07-11T21:00+02:00,734.29,942.15,452.12,452.12
2022-07-11T22:00+02:00,746.3,989.93,450.05,450.05
2022-07-11T23:00+02:00,578.88,1072.9,419.15,419.15
2022-07-12T00:00+02:00,559.31,1023.79,395.49,395.49
2022-07-12T01:00+02:00,583.67,1129.34,349.57,349.57
2022-07-12T02:00+02:00,527.7,1199.74,330.04,330.04
2022-07-12T03:00+02:00,470.25,1180.73,331.5,331.5
2022-07-12T04:00+02:00,585.52,1015.02,334.34,334.34
2022-07-12T05:00+02:00,600.01,979.72,362.1,362.1
2022-07-12T06:00+02:00,642.72,1017.07,419.64,419.64
2022-07-12T07:00+02:00,642.28,1197.82,453.66,453.66
2022-07-12T08:00+02:00,870.23,1501.39,448.9,448.9
2022-07-12T09:00+02:00,787.69,2033.63,382.42,382.42
2022-07-12T10:00+02:00,653.95,2585.12,328.74,328.74
2022-07-12T11:00+02:00,659.09,3026.16,319.89,319.89
2022-07-12T12:00+02:00,676.59,3289.69,297.47,297.47
2022-07-12T13:00+02:00,646.75,3271.71,258.93,258.93
2022-07-12T14:00+02:00,541.09,2858.39,261.69,261.69
2022-07-12T15:00+02:00,586.06,2691.78,270.43,270.43
2022-07-12T16:00+02:00,707.94,2504.57,291.75,291.75
2022-07-12T17:00+02:00,774.21,2378.99,391.64,391.64
2022-07-12T18:00+02:00,850.77,2175.16,416,416
2022-07-12T19:00+02:00,861.32,2163.32,463.37,463.37
2022-07-12T20:00+02:00,869.13,2100.86,505.37,505.37
2022-07-12T21:00+02:00,839.62,1956.04,480,480
2022-07-12T22:00+02:00,733.34,1920.31,463.33,275.01
2022-07-12T23:00+02:00,619.52,1517.16,392.75,42.18
2022-07-13T00:00+02:00,614.27,1353,416.05,3.63
2022-07-13T01:00+02:00,612.62,1345.38,365.61,3.45
2022-07-13T02:00+02:00,653,1349.84,319.39,3.75
2022-07-13T03:00+02:00,736.05,1339.08,302.19,4.47
2022-07-13T04:00+02:00,762.08,1363.5,325.04,4.67
2022-07-13T05:00+02:00,594.71,1395.31,332.22,25.4
2022-07-13T06:00+02:00,485.47,1472.32,411.97,411.97
2022-07-13T07:00+02:00,532.15,1578.63,435,435
2022-07-13T08:00+02:00,594.37,1907.6,450,450
2022-07-13T09:00+02:00,555.62,2460.78,419.99,419.99
2022-07-13T10:00+02:00,625.23,2951.4,365.76,365.76
2022-07-13T11:00+02:00,643.31,3699.07,343.22,343.22
2022-07-13T12:00+02:00,561.45,4252.93,143.48,143.48
2022-07-13T13:00+02:00,502.38,4333.15,94.11,69.05
2022-07-13T14:00+02:00,506.27,4568.49,107.51,9.84
2022-07-13T15:00+02:00,504.02,4313.91,151.76,5.04
2022-07-13T16:00+02:00,517.17,4460.77,151.96,3.61
2022-07-13T17:00+02:00,573.86,5302.88,155.44,3.63
2022-07-13T18:00+02:00,460.09,4798.89,175.25,5.03
2022-07-13T19:00+02:00,482.8,4618.13,177.71,3.86
2022-07-13T20:00+02:00,810.7,4256.01,186.21,3.04
2022-07-13T21:00+02:00,615.15,3808.85,264.81,2.14
2022-07-13T22:00+02:00,477.71,3635.84,268.77,1.64
2022-07-13T23:00+02:00,482.77,3540.58,262.75,1.44
2022-07-14T00:00+02:00,427.6,3750.28,387.47,1.43
2022-07-14T01:00+02:00,415.74,3547.66,297.76,1
2022-07-14T02:00+02:00,473.23,3540.28,302.33,0.82
2022-07-14T03:00+02:00,374.93,3349.36,317.48,0.59
2022-07-14T04:00+02:00,406.73,3192.83,319.41,0.66
2022-07-14T05:00+02:00,651.98,3013.22,319.81,0.93
2022-07-14T06:00+02:00,626.09,3101.02,319.72,1.4
2022-07-14T07:00+02:00,658.28,3310.95,333.54,1.68
2022-07-14T08:00+02:00,569.65,3826.16,343.98,2.5
2022-07-14T09:00+02:00,626.7,3766.86,327.41,2.84
2022-07-14T10:00+02:00,539.13,3752.35,315.16,2.84
2022-07-14T11:00+02:00,558.63,4148.45,302.42,2.52
2022-07-14T12:00+02:00,500.12,4583.37,237.15,2.1
2022-07-14T13:00+02:00,473.14,4867.77,185.92,2.05
2022-07-14T14:00+02:00,464.33,5154.69,167.83,1.63
2022-07-14T15:00+02:00,479.82,5371.44,164.99,1.6
2022-07-14T16:00+02:00,494.11,5342.76,163.96,1.59
2022-07-14T17:00+02:00,487.54,4966.27,164.77,6.36
2022-07-14T18:00+02:00,494.75,4754.05,166.68,27.09
2022-07-14T19:00+02:00,447.37,4398.52,168.07,49.94
2022-07-14T20:00+02:00,426.05,4216.57,185.11,18.08
2022-07-14T21:00+02:00,399.58,3858.9,204.41,1.63
2022-07-14T22:00+02:00,393.86,3766.35,216.52,1.47
2022-07-14T23:00+02:00,391.27,3949.36,166.79,1.28
2022-07-15T00:00+02:00,403.78,3869.13,94.2,1.28
2022-07-15T01:00+02:00,392.61,3811.72,136.82,1.1
2022-07-15T02:00+02:00,417.2,3803.29,136.16,0.94
2022-07-15T03:00+02:00,375.02,3650.62,136.2,0.91
2022-07-15T04:00+02:00,274.91,3407.58,139.08,0.77
2022-07-15T05:00+02:00,279.28,3183.75,138.97,1.06
2022-07-15T06:00+02:00,289.62,3877.62,170.16,1.43
2022-07-15T07:00+02:00,314.22,4168.18,226.01,1.56
2022-07-15T08:00+02:00,350.51,4420.98,261.35,10
2022-07-15T09:00+02:00,375.69,4747.19,267.62,22.65
2022-07-15T10:00+02:00,379.21,4900.77,246.94,8.4
2022-07-15T11:00+02:00,406.73,4942.02,239.82,1.67
2022-07-15T12:00+02:00,424.91,4991.14,206.01,1.61
2022-07-15T13:00+02:00,405.83,4895.71,190,1.54
2022-07-15T14:00+02:00,406.11,4863.16,166.18,1.49
2022-07-15T15:00+02:00,395.04,4493.89,166.34,1.47
2022-07-15T16:00+02:00,495.2,4484.13,196.09,1.48
2022-07-15T17:00+02:00,661.1,4165.75,230.45,1.48
2022-07-15T18:00+02:00,630.22,4101.4,264.52,22.59
2022-07-15T19:00+02:00,611.99,3995.52,227.36,227.36
2022-07-15T20:00+02:00,623.38,3504.49,397.06,267.87
2022-07-15T21:00+02:00,565.94,2991.89,384.17,384.17
2022-07-15T22:00+02:00,560,2826.15,357.64,357.64
2022-07-15T23:00+02:00,557.57,2895.98,285.52,285.52
2022-07-16T00:00+02:00,591.5,2717.21,233.84,233.84
2022-07-16T01:00+02:00,588.99,2671.5,215.18,215.18
2022-07-16T02:00+02:00,480.18,3151.57,183.77,183.77
2022-07-16T03:00+02:00,499.65,3339.01,183.79,183.79
2022-07-16T04:00+02:00,523.19,3206.29,154.72,154.72
2022-07-16T05:00+02:00,441.24,3446.67,149.98,1.47
2022-07-16T06:00+02:00,473.13,3718.32,151.69,1.39
2022-07-16T07:00+02:00,426.33,4048.82,160.02,1.41
2022-07-16T08:00+02:00,441.99,4682.7,139.93,1.43
2022-07-16T09:00+02:00,473.52,5092.86,52.49,1.48
2022-07-16T10:00+02:00,488.72,4619.49,35.53,1.5
2022-07-16T11:00+02:00,524.7,4160.34,1.07,1.07
2022-07-16T12:00+02:00,514.73,4413.23,0.07,0.07
2022-07-16T13:00+02:00,481.64,3116.17,-0.05,-0.05
2022-07-16T14:00+02:00,497.74,3088.99,-0.1,-0.1
2022-07-16T15:00+02:00,496.45,3156.56,0,0
2022-07-16T16:00+02:00,462.45,4062.87,1.03,1.03
2022-07-16T17:00+02:00,439.82,4246.94,31.66,18.39
2022-07-16T18:00+02:00,385.52,4183.94,143.75,143.75
2022-07-16T19:00+02:00,353.05,4077.78,250.22,250.22
2022-07-16T20:00+02:00,504.31,4010.56,233.83,233.83
2022-07-16T21:00+02:00,582.61,3857.5,286.42,286.42
2022-07-16T22:00+02:00,551.38,3722.76,291.25,69.03
2022-07-16T23:00+02:00,451.21,3598.52,289.69,289.69
2022-07-17T00:00+02:00,489.43,3312.63,290.06,173.8
2022-07-17T01:00+02:00,602.32,2915.07,240.3,240.3
2022-07-17T02:00+02:00,536.93,2879.4,200.64,200.64
2022-07-17T03:00+02:00,479.86,3069.07,192.24,192.24
2022-07-17T04:00+02:00,490.76,3185.12,193.81,193.81
2022-07-17T05:00+02:00,473.38,3144.82,190.22,190.22
2022-07-17T06:00+02:00,644.9,2813.11,193.8,193.8
2022-07-17T07:00+02:00,616.5,2698.78,189.55,189.55
2022-07-17T08:00+02:00,516.65,3022.54,189.51,189.51
2022-07-17T09:00+02:00,451.73,3371.08,164,164
2022-07-17T10:00+02:00,460.84,3719.09,115.77,115.77
2022-07-17T11:00+02:00,558.04,3794.87,110.21,110.21
2022-07-17T12:00+02:00,530.06,3517.43,87.59,87.59
2022-07-17T13:00+02:00,499.25,3130.99,72.92,72.92
2022-07-17T14:00+02:00,510.34,3102.16,40.02,40.02
2022-07-17T15:00+02:00,578.13,3153.66,83.42,83.42
2022-07-17T16:00+02:00,679.76,3565.87,109.3,69.07
2022-07-17T17:00+02:00,610.78,3438.19,200.89,200.89
2022-07-17T18:00+02:00,710.01,3096.23,344.42,344.42
2022-07-17T19:00+02:00,750.69,2538.45,410.26,410.26
2022-07-17T20:00+02:00,718.07,2303.69,405.44,405.44
2022-07-17T21:00+02:00,627.83,2110.8,434.95,434.95
2022-07-17T22:00+02:00,609.41,1919.01,405.69,405.69
2022-07-17T23:00+02:00,694.3,2079.61,397.34,397.34
2022-07-18T00:00+02:00,640.75,1934.86,389.77,389.77
2022-07-18T01:00+02:00,690.13,1776.18,328.49,328.49
2022-07-18T02:00+02:00,790.21,1685.67,299.23,275.13
2022-07-18T03:00+02:00,771.33,1621.1,282.44,282.44
2022-07-18T04:00+02:00,727.54,1758.08,287.01,287.01
2022-07-18T05:00+02:00,583.17,1746.44,304.95,304.95
2022-07-18T06:00+02:00,576.48,1970.69,393.11,393.11
2022-07-18T07:00+02:00,584.91,2188.84,424.94,424.94
2022-07-18T08:00+02:00,627.61,2388.39,375.2,375.2
2022-07-18T09:00+02:00,564.01,2703.97,372.54,372.54
2022-07-18T10:00+02:00,523.08,3141.43,302.96,302.96
2022-07-18T11:00+02:00,612.32,3463.96,303.44,303.44
2022-07-18T12:00+02:00,599.43,3893.62,291.35,291.35
2022-07-18T13:00+02:00,632.43,4032.19,271.57,271.57
2022-07-18T14:00+02:00,611.91,3924.43,242.17,242.17
2022-07-18T15:00+02:00,568.83,3406.55,243.88,243.88
2022-07-18T16:00+02:00,565.19,3599.29,353.23,353.23
2022-07-18T17:00+02:00,701.72,3396.72,400,400
2022-07-18T18:00+02:00,784,2785.86,414.11,414.11
2022-07-18T19:00+02:00,814.41,2431.54,600.1,515.2
2022-07-18T20:00+02:00,746.44,2128.74,679.54,515.32
2022-07-18T21:00+02:00,702.06,1988.18,599.98,494
2022-07-18T22:00+02:00,671.1,1963.35,530.13,275.11
2022-07-18T23:00+02:00,582.14,1975.78,469.86,451.5
2022-07-19T00:00+02:00,558.72,1883,402.46,402.46
2022-07-19T01:00+02:00,497.91,1436.28,368.99,368.99
2022-07-19T02:00+02:00,594.26,1171.07,336.39,336.39
2022-07-19T03:00+02:00,589.33,1123.32,325.24,325.24
2022-07-19T04:00+02:00,567.26,1095.27,318.72,318.72
2022-07-19T05:00+02:00,500.57,970.53,350.98,350.98
2022-07-19T06:00+02:00,634.18,990.17,440,440
2022-07-19T07:00+02:00,632.92,797.54,483.43,483.43
2022-07-19T08:00+02:00,619.95,975.68,452.95,452.95
2022-07-19T09:00+02:00,549.42,1108.55,385.6,385.6
2022-07-19T10:00+02:00,572.45,1322.93,364.07,364.07
2022-07-19T11:00+02:00,602.98,1626.93,342.88,342.88
2022-07-19T12:00+02:00,646.03,1743.59,344.33,344.33
2022-07-19T13:00+02:00,652.95,1863.76,339.53,339.53
2022-07-19T14:00+02:00,695.95,1921.01,322.72,322.72
2022-07-19T15:00+02:00,583.39,1895.71,348.17,348.17
2022-07-19T16:00+02:00,666.4,1728.55,380.01,380.01
2022-07-19T17:00+02:00,634.38,1655.73,443.42,443.42
2022-07-19T18:00+02:00,652.36,1427.28,484.1,484.1
2022-07-19T19:00+02:00,626.98,1266.66,581.25,581.25
2022-07-19T20:00+02:00,631.42,1149.14,570.05,570.05
2022-07-19T21:00+02:00,608.91,1319.78,466.15,466.15
2022-07-19T22:00+02:00,562.43,1762,328.04,328.04
2022-07-19T23:00+02:00,491.55,2345.14,281.26,281.26
2022-07-20T00:00+02:00,442.76,2463.11,267.8,267.8
2022-07-20T01:00+02:00,442.37,2291.01,241.42,241.42
2022-07-20T02:00+02:00,392.04,2488.54,221.67,221.67
2022-07-20T03:00+02:00,387.69,2406.59,221.72,221.72
2022-07-20T04:00+02:00,392.1,1956.68,162.46,162.46
2022-07-20T05:00+02:00,385.25,1647.46,158.54,158.54
2022-07-20T06:00+02:00,389.27,1656.07,186.16,186.16
2022-07-20T07:00+02:00,416.9,2220.02,253.41,253.41
2022-07-20T08:00+02:00,495.14,2863.69,326.45,326.45
2022-07-20T09:00+02:00,568.36,3468.21,316.78,316.78
2022-07-20T10:00+02:00,563.65,3776.62,299.15,299.15
2022-07-20T11:00+02:00,618.97,3829.28,230.98,230.98
2022-07-20T12:00+02:00,630.71,3924.61,228.72,228.72
2022-07-20T13:00+02:00,642.32,3982.66,235.91,235.91
2022-07-20T14:00+02:00,536.9,3820.54,238.46,142.35
2022-07-20T15:00+02:00,577.59,3825.73,287.4,121.04
2022-07-20T16:00+02:00,704,3706.95,319.31,121.06
2022-07-20T17:00+02:00,610.81,3521.09,340.93,142.29
2022-07-20T18:00+02:00,526.66,3514.93,271.82,142.32
2022-07-20T19:00+02:00,516.74,2956.93,438.61,142.36
2022-07-20T20:00+02:00,521.63,3040.64,354.74,142.31
2022-07-20T21:00+02:00,473.62,2837.97,356.72,111.9
2022-07-20T22:00+02:00,566.27,2606.85,359.76,142.27
2022-07-20T23:00+02:00,418.88,1896.41,322.2,142.3
2022-07-21T00:00+02:00,556.25,1548.74,307,179.29
2022-07-21T01:00+02:00,552.4,1109.93,307.5,179.27
2022-07-21T02:00+02:00,497.2,1120.49,318.22,179.29
2022-07-21T03:00+02:00,460.01,1042.02,328.66,179.28
2022-07-21T04:00+02:00,456.88,1083.37,320.42,179.32
2022-07-21T05:00+02:00,464.24,907.48,325.26,198.08
2022-07-21T06:00+02:00,507.26,850.62,429.56,429.56
